customer_id,total_spent,previous_purchases,avg_order_value,product_views,add_to_cart,session_duration,days_since_last_purchase_capped,customer_lifetime_value,sessions,purchase_rate,cluster,segment
CUST103567,1195.55,2,597.775,3.0,0.0,1.98,81,2278.01,1,0.0,0,Potential Customers
CUST103568,0.0,0,0.0,5.0,0.0,17.25,400,0.0,1,0.0,2,At-Risk Customers
CUST103569,1697.05,3,565.6833333333333,5.0,0.0,5.68,253,2877.19,1,0.0,0,Potential Customers
CUST103570,0.0,0,0.0,2.0,0.0,0.76,400,13.55,1,0.0,2,At-Risk Customers
CUST103571,4110.45,2,2055.225,3.0,0.0,2.83,93,5862.34,1,0.0,0,Potential Customers
CUST103572,2488.25,1,2488.25,1.0,0.0,3.57,12,3628.14,1,0.0,0,Potential Customers
CUST103573,0.0,0,0.0,0.0,0.0,5.86,400,0.0,1,0.0,2,At-Risk Customers
CUST103574,5398.22,2,2699.11,3.0,2.0,4.03,303,7557.12,1,1.0,1,Loyal Customers
CUST103575,1539.2,1,1539.2,0.0,0.0,1.2,299,2033.71,1,0.0,0,Potential Customers
CUST103576,3272.04,2,1636.02,5.0,3.0,2.6,285,4800.03,1,0.0,1,Loyal Customers
CUST103577,7254.16,4,1813.54,3.0,0.0,4.02,174,9418.75,1,0.0,3,High Value Customers
CUST103578,2394.14,1,2394.14,3.0,0.0,6.85,182,3517.7,1,0.0,0,Potential Customers
CUST103579,1882.03,1,1882.03,0.0,0.0,2.77,212,2747.15,1,0.0,0,Potential Customers
CUST103580,5231.99,3,1743.9966666666667,4.0,0.0,2.75,278,6828.67,1,1.0,3,High Value Customers
CUST103581,3487.71,1,3487.71,0.0,0.0,3.38,69,4214.15,1,0.0,0,Potential Customers
CUST103582,0.0,0,0.0,3.0,0.0,2.22,400,47.64,1,0.0,2,At-Risk Customers
CUST103583,2365.19,1,2365.19,1.0,0.0,11.66,95,3326.4,1,0.0,0,Potential Customers
CUST103584,0.0,0,0.0,3.0,0.0,8.9,400,0.0,1,0.0,2,At-Risk Customers
CUST103585,1002.48,3,334.16,1.0,0.0,9.19,248,2234.24,1,0.0,0,Potential Customers
CUST103586,3373.61,2,1686.805,1.0,0.0,1.71,78,4551.57,1,0.0,0,Potential Customers
CUST103587,762.18,2,381.09,1.0,0.0,5.19,308,1729.93,1,0.0,0,Potential Customers
CUST103588,5194.38,2,2597.19,5.0,3.0,7.04,64,6422.15,1,0.0,1,Loyal Customers
CUST103589,2216.49,1,2216.49,1.0,0.0,1.98,52,2488.94,1,0.0,0,Potential Customers
CUST103590,1509.4,1,1509.4,2.0,0.0,1.78,240,2269.76,1,0.0,0,Potential Customers
CUST103591,2695.51,1,2695.51,5.0,0.0,2.02,316,3583.2,1,0.0,0,Potential Customers
CUST103592,1577.89,1,1577.89,1.0,0.0,1.46,54,2006.16,1,0.0,0,Potential Customers
CUST103593,0.0,0,0.0,1.0,0.0,8.44,400,0.0,1,0.0,2,At-Risk Customers
CUST103594,6070.31,2,3035.155,4.0,0.0,7.91,316,8106.82,1,0.0,3,High Value Customers
CUST103595,0.0,0,0.0,3.0,0.0,3.23,400,63.55,1,0.0,2,At-Risk Customers
CUST103596,3062.14,4,765.535,2.0,2.0,3.88,49,4745.43,1,1.0,1,Loyal Customers
CUST103597,715.09,2,357.545,1.0,0.0,2.52,163,1408.24,1,0.0,0,Potential Customers
CUST103598,0.0,0,0.0,3.0,0.0,20.49,400,5.38,1,0.0,2,At-Risk Customers
CUST103599,10396.67,4,2599.1675,2.0,0.0,2.99,45,12360.16,1,0.0,3,High Value Customers
CUST103600,3487.12,2,1743.56,3.0,0.0,2.8,83,4709.76,1,0.0,0,Potential Customers
CUST103601,2160.2,1,2160.2,1.0,0.0,3.71,286,2874.49,1,1.0,0,Potential Customers
CUST103602,3092.99,1,3092.99,3.0,0.0,1.62,163,4423.55,1,0.0,0,Potential Customers
CUST103603,2511.54,1,2511.54,2.0,1.0,4.89,197,3245.1,1,1.0,0,Potential Customers
CUST103604,3241.09,2,1620.545,3.0,0.0,11.0,324,4397.94,1,0.0,0,Potential Customers
CUST103605,0.0,0,0.0,2.0,0.0,3.59,400,0.0,1,0.0,2,At-Risk Customers
CUST103606,2071.89,1,2071.89,2.0,0.0,7.11,311,2873.61,1,0.0,0,Potential Customers
CUST103607,1273.84,4,318.46,1.0,0.0,1.03,247,2259.03,1,0.0,0,Potential Customers
CUST103608,3063.38,1,3063.38,1.0,0.0,2.08,21,3798.45,1,0.0,0,Potential Customers
CUST103609,732.05,1,732.05,2.0,0.0,4.34,177,1021.76,1,0.0,0,Potential Customers
CUST103610,4759.97,2,2379.985,1.0,0.0,1.11,238,7004.86,1,0.0,3,High Value Customers
CUST103611,0.0,0,0.0,2.0,0.0,5.1,400,42.73,1,0.0,2,At-Risk Customers
CUST103612,0.0,0,0.0,2.0,0.0,3.27,400,66.6,1,1.0,2,At-Risk Customers
CUST103613,6588.47,2,3294.235,2.0,0.0,4.99,352,8921.91,1,0.0,3,High Value Customers
CUST103614,0.0,0,0.0,2.0,0.0,3.45,400,0.0,1,0.0,2,At-Risk Customers
CUST103615,2837.59,1,2837.59,1.0,0.0,3.61,179,3924.31,1,0.0,0,Potential Customers
CUST103616,1969.92,1,1969.92,1.0,0.0,0.76,231,2620.06,1,0.0,0,Potential Customers
CUST103617,0.0,0,0.0,1.0,0.0,1.89,400,0.0,1,0.0,2,At-Risk Customers
CUST103618,1251.46,2,625.73,3.0,0.0,5.78,74,1799.8,1,1.0,0,Potential Customers
CUST103619,5141.71,3,1713.9033333333334,1.0,0.0,1.5,156,6679.0,1,0.0,3,High Value Customers
CUST103620,1529.04,1,1529.04,1.0,0.0,2.04,327,1920.58,1,0.0,0,Potential Customers
CUST103621,0.0,0,0.0,4.0,0.0,2.99,400,0.0,1,0.0,2,At-Risk Customers
CUST103622,3672.92,1,3672.92,0.0,0.0,3.19,326,4873.71,1,0.0,0,Potential Customers
CUST103623,0.0,0,0.0,4.0,0.0,6.69,400,22.71,1,0.0,2,At-Risk Customers
CUST103624,2077.02,1,2077.02,2.0,0.0,4.76,213,2554.09,1,0.0,0,Potential Customers
CUST103625,7994.62,5,1598.924,0.0,0.0,2.55,255,11107.23,1,0.0,3,High Value Customers
CUST103626,0.0,0,0.0,2.0,0.0,1.22,400,0.0,1,0.0,2,At-Risk Customers
CUST103627,0.0,0,0.0,10.0,2.0,23.312000000000044,400,160.48,1,0.0,1,Loyal Customers
CUST103628,0.0,0,0.0,3.0,0.0,4.16,400,0.0,1,0.0,2,At-Risk Customers
CUST103629,0.0,0,0.0,2.0,0.0,7.69,400,0.0,1,0.0,2,At-Risk Customers
CUST103630,1877.03,1,1877.03,1.0,0.0,0.76,263,2413.05,1,0.0,0,Potential Customers
CUST103631,1609.94,1,1609.94,2.0,0.0,3.13,267,2503.82,1,0.0,0,Potential Customers
CUST103632,542.81,2,271.405,1.0,0.0,3.04,32,1100.63,1,0.0,0,Potential Customers
CUST103633,3675.04,1,3675.04,3.0,0.0,2.93,71,4077.81,1,0.0,0,Potential Customers
CUST103634,2066.74,1,2066.74,2.0,0.0,6.99,145,2658.11,1,0.0,0,Potential Customers
CUST103635,0.0,0,0.0,2.0,0.0,3.37,400,0.0,1,0.0,2,At-Risk Customers
CUST103636,1711.66,1,1711.66,1.0,0.0,3.0,187,2535.86,1,0.0,0,Potential Customers
CUST103637,7080.63,3,2360.21,3.0,0.0,4.02,151,8510.54,1,0.0,3,High Value Customers
CUST103638,0.0,0,0.0,2.0,0.0,4.13,400,0.0,1,0.0,2,At-Risk Customers
CUST103639,0.0,0,0.0,0.0,0.0,1.74,400,0.0,1,0.0,2,At-Risk Customers
CUST103640,2020.62,1,2020.62,3.0,0.0,8.11,183,2403.04,1,0.0,0,Potential Customers
CUST103641,3481.63,2,1740.815,1.0,0.0,2.71,201,4905.07,1,0.0,0,Potential Customers
CUST103642,0.0,0,0.0,2.0,0.0,3.77,400,141.59,1,0.0,2,At-Risk Customers
CUST103643,1264.52,1,1264.52,3.0,0.0,11.56,192,1774.76,1,0.0,0,Potential Customers
CUST103644,4533.35,2,2266.675,4.0,0.0,23.312000000000044,110,5512.77,1,1.0,0,Potential Customers
CUST103645,0.0,0,0.0,4.0,0.0,5.63,400,39.33,1,0.0,2,At-Risk Customers
CUST103646,4142.11,3,1380.7033333333331,1.0,0.0,1.2,33,5551.88,1,0.0,3,High Value Customers
CUST103647,814.34,1,814.34,3.0,0.0,3.32,16,1217.45,1,0.0,0,Potential Customers
CUST103648,1662.5,1,1662.5,3.0,2.0,13.48,246,2336.72,1,1.0,1,Loyal Customers
CUST103649,7298.73,4,1824.6825,4.0,0.0,3.45,72,9883.91,1,0.0,3,High Value Customers
CUST103650,892.26,1,892.26,1.0,0.0,7.26,113,1288.44,1,0.0,0,Potential Customers
CUST103651,1809.25,1,1809.25,3.0,0.0,7.19,72,2749.07,1,0.0,0,Potential Customers
CUST103652,2114.87,1,2114.87,2.0,0.0,2.48,340,2676.78,1,0.0,0,Potential Customers
CUST103653,312.26,1,312.26,5.0,0.0,15.25,328,763.3,1,0.0,2,At-Risk Customers
CUST103654,0.0,0,0.0,1.0,0.0,5.48,400,0.0,1,0.0,2,At-Risk Customers
CUST103655,635.14,1,635.14,1.0,2.0,3.98,362,876.42,1,0.0,1,Loyal Customers
CUST103656,8554.0,4,2138.5,1.0,0.0,3.62,28,12732.55,1,0.0,3,High Value Customers
CUST103657,0.0,0,0.0,0.0,0.0,1.79,400,0.0,1,0.0,2,At-Risk Customers
CUST103658,1692.75,1,1692.75,2.0,0.0,2.33,302,2466.35,1,0.0,0,Potential Customers
CUST103659,2480.16,1,2480.16,4.0,0.0,1.98,94,3706.33,1,0.0,0,Potential Customers
CUST103660,0.0,0,0.0,5.0,0.0,19.92,400,0.0,1,1.0,2,At-Risk Customers
CUST103661,4153.86,2,2076.93,4.0,0.0,8.38,21,5751.51,1,0.0,0,Potential Customers
CUST103662,0.0,0,0.0,2.0,0.0,2.0,400,6.29,1,0.0,2,At-Risk Customers
CUST103663,726.03,2,363.015,4.0,0.0,14.74,342,1603.02,1,0.0,2,At-Risk Customers
CUST103664,0.0,0,0.0,5.0,3.0,10.54,400,0.0,1,1.0,1,Loyal Customers
CUST103665,0.0,0,0.0,3.0,0.0,2.59,400,203.94,1,0.0,2,At-Risk Customers
CUST103666,4019.2,2,2009.6,1.0,3.0,5.88,26,5116.34,1,1.0,1,Loyal Customers
CUST103667,6061.11,3,2020.37,1.0,0.0,2.52,264,7373.89,1,0.0,3,High Value Customers
CUST103668,344.43,1,344.43,3.0,0.0,8.31,309,713.31,1,0.0,2,At-Risk Customers
CUST103669,2214.07,1,2214.07,1.0,1.0,5.72,68,2676.32,1,0.0,0,Potential Customers
CUST103670,3788.0,2,1894.0,4.0,0.0,3.01,55,4599.57,1,0.0,0,Potential Customers
CUST103671,608.18,1,608.18,6.0,0.0,1.71,107,1168.59,1,0.0,0,Potential Customers
CUST103672,9537.93,4,2384.4825,4.0,0.0,3.88,363,12920.2,1,0.0,3,High Value Customers
CUST103673,8512.42,4,2128.105,1.0,0.0,5.72,316,10510.54,1,0.0,3,High Value Customers
CUST103674,0.0,0,0.0,4.0,0.0,10.08,400,0.0,1,0.0,2,At-Risk Customers
CUST103675,0.0,0,0.0,2.0,0.0,6.3,400,0.0,1,0.0,2,At-Risk Customers
CUST103676,0.0,0,0.0,6.0,0.0,7.76,400,293.67,1,0.0,2,At-Risk Customers
CUST103677,3452.82,2,1726.41,0.0,0.0,2.4,105,5088.58,1,0.0,0,Potential Customers
CUST103678,2964.68,1,2964.68,2.0,0.0,1.02,236,3964.57,1,0.0,0,Potential Customers
CUST103679,1179.25,1,1179.25,0.0,0.0,1.24,57,1592.35,1,0.0,0,Potential Customers
CUST103680,2870.92,2,1435.46,2.0,0.0,3.31,111,4135.94,1,0.0,0,Potential Customers
CUST103681,2396.83,1,2396.83,2.0,0.0,2.36,140,3455.31,1,0.0,0,Potential Customers
CUST103682,6800.89,3,2266.9633333333336,1.0,0.0,3.72,304,9318.7,1,0.0,3,High Value Customers
CUST103683,3409.74,1,3409.74,3.0,0.0,6.78,226,4423.45,1,0.0,0,Potential Customers
CUST103684,0.0,0,0.0,3.0,0.0,6.29,400,247.18,1,0.0,2,At-Risk Customers
CUST103685,6847.79,2,3423.895,3.0,0.0,0.79,287,9236.75,1,0.0,3,High Value Customers
CUST103686,1942.79,1,1942.79,6.0,0.0,23.312000000000044,121,2452.64,1,0.0,0,Potential Customers
CUST103687,0.0,0,0.0,0.0,0.0,5.33,400,11.06,1,0.0,2,At-Risk Customers
CUST103688,6161.18,2,3080.59,2.0,0.0,4.97,212,7195.37,1,0.0,3,High Value Customers
CUST103689,6965.4,2,3482.7,1.0,0.0,3.66,289,9254.94,1,0.0,3,High Value Customers
CUST103690,1595.28,1,1595.28,1.0,0.0,3.33,361,2513.62,1,0.0,0,Potential Customers
CUST103691,1096.55,2,548.275,7.0,0.0,8.76,69,1514.24,1,0.0,0,Potential Customers
CUST103692,0.0,0,0.0,2.0,0.0,2.05,400,198.73,1,0.0,2,At-Risk Customers
CUST103693,3288.55,1,3288.55,2.0,0.0,5.03,148,4924.42,1,0.0,0,Potential Customers
CUST103694,832.29,1,832.29,3.0,0.0,11.72,214,1395.43,1,0.0,0,Potential Customers
CUST103695,0.0,0,0.0,2.0,0.0,4.63,400,31.98,1,0.0,2,At-Risk Customers
CUST103696,4240.62,2,2120.31,1.0,0.0,5.81,85,5173.0,1,0.0,0,Potential Customers
CUST103697,692.31,1,692.31,4.0,0.0,1.52,140,1044.16,1,1.0,0,Potential Customers
CUST103698,5594.67,3,1864.89,3.0,0.0,7.23,69,6820.7,1,0.0,3,High Value Customers
CUST103699,5702.76,3,1900.92,0.0,0.0,5.25,63,7226.91,1,0.0,3,High Value Customers
CUST103700,3501.59,1,3501.59,1.0,0.0,3.78,268,4417.46,1,0.0,0,Potential Customers
CUST103701,1484.21,1,1484.21,6.0,1.0,6.72,260,1884.68,1,1.0,0,Potential Customers
CUST103702,267.79,1,267.79,1.0,0.0,1.82,35,797.33,1,0.0,0,Potential Customers
CUST103703,7530.98,2,3765.49,4.0,0.0,14.31,305,10158.99,1,0.0,3,High Value Customers
CUST103704,4693.95,2,2346.975,8.0,3.0,23.312000000000044,82,6153.17,1,0.0,1,Loyal Customers
CUST103705,0.0,0,0.0,1.0,0.0,2.66,400,13.92,1,0.0,2,At-Risk Customers
CUST103706,3803.58,2,1901.79,4.0,0.0,9.24,85,5140.56,1,0.0,0,Potential Customers
CUST103707,2394.37,1,2394.37,5.0,0.0,3.67,214,2881.88,1,0.0,0,Potential Customers
CUST103708,5746.69,2,2873.345,1.0,0.0,1.71,154,7489.23,1,1.0,3,High Value Customers
CUST103709,0.0,0,0.0,3.0,0.0,10.05,400,2.62,1,0.0,2,At-Risk Customers
CUST103710,6481.72,3,2160.5733333333333,5.0,0.0,3.32,243,8379.87,1,0.0,3,High Value Customers
CUST103711,2445.05,3,815.0166666666668,4.0,0.0,6.22,361,3824.12,1,0.0,0,Potential Customers
CUST103712,578.94,2,289.47,6.0,0.0,15.45,86,1527.9,1,0.0,0,Potential Customers
CUST103713,0.0,0,0.0,1.0,0.0,5.87,400,26.98,1,0.0,2,At-Risk Customers
CUST103714,950.96,1,950.96,1.0,0.0,4.69,101,1356.97,1,0.0,0,Potential Customers
CUST103715,260.22,1,260.22,5.0,0.0,2.07,91,478.04,1,0.0,0,Potential Customers
CUST103716,3097.71,1,3097.71,1.0,0.0,2.08,305,3854.23,1,0.0,0,Potential Customers
CUST103717,1118.6,1,1118.6,2.0,0.0,3.69,303,1351.09,1,0.0,0,Potential Customers
CUST103718,5772.96,2,2886.48,1.0,0.0,3.11,363,7979.11,1,0.0,3,High Value Customers
CUST103719,1436.85,1,1436.85,4.0,0.0,6.53,165,2025.13,1,0.0,0,Potential Customers
CUST103720,5026.53,3,1675.51,0.0,0.0,1.89,31,6928.84,1,0.0,3,High Value Customers
CUST103721,633.94,1,633.94,2.0,0.0,2.36,274,992.86,1,0.0,2,At-Risk Customers
CUST103722,1231.35,1,1231.35,4.0,0.0,3.65,232,1790.1,1,0.0,0,Potential Customers
CUST103723,4009.95,3,1336.6499999999999,4.0,0.0,4.34,218,5603.19,1,1.0,0,Potential Customers
CUST103724,590.07,2,295.035,5.0,0.0,4.22,9,978.09,1,0.0,0,Potential Customers
CUST103725,0.0,0,0.0,4.0,0.0,3.54,400,5.27,1,0.0,2,At-Risk Customers
CUST103726,519.88,1,519.88,2.0,0.0,2.34,76,931.02,1,0.0,0,Potential Customers
CUST103727,0.0,0,0.0,3.0,0.0,6.08,400,0.0,1,0.0,2,At-Risk Customers
CUST103728,2470.02,1,2470.02,3.0,0.0,9.28,233,3117.12,1,0.0,0,Potential Customers
CUST103729,0.0,0,0.0,3.0,3.0,5.04,400,141.61,1,0.0,1,Loyal Customers
CUST103730,4997.02,2,2498.51,2.0,0.0,2.7,243,6397.66,1,0.0,3,High Value Customers
CUST103731,0.0,0,0.0,1.0,0.0,1.06,400,53.33,1,0.0,2,At-Risk Customers
CUST103732,0.0,0,0.0,6.0,0.0,12.96,400,108.74,1,0.0,2,At-Risk Customers
CUST103733,1992.6,1,1992.6,2.0,0.0,3.59,127,2535.15,1,0.0,0,Potential Customers
CUST103734,2934.88,2,1467.44,3.0,0.0,10.23,53,4000.36,1,1.0,0,Potential Customers
CUST103735,0.0,0,0.0,4.0,3.0,12.8,400,0.0,1,0.0,1,Loyal Customers
CUST103736,11193.4,3,3731.133333333333,3.0,0.0,7.12,3,13397.97,1,1.0,3,High Value Customers
CUST103737,2529.93,1,2529.93,2.0,0.0,7.91,139,3600.12,1,0.0,0,Potential Customers
CUST103738,9468.53,4,2367.1325,5.0,0.0,7.48,229,14025.79,1,0.0,3,High Value Customers
CUST103739,3092.14,2,1546.07,1.0,0.0,3.47,59,4307.62,1,0.0,0,Potential Customers
CUST103740,3006.43,1,3006.43,1.0,0.0,1.82,215,3509.16,1,0.0,0,Potential Customers
CUST103741,6528.88,2,3264.44,3.0,0.0,7.09,110,8423.18,1,0.0,3,High Value Customers
CUST103742,1189.74,1,1189.74,1.0,0.0,1.39,245,1724.48,1,0.0,0,Potential Customers
CUST103743,3681.48,1,3681.48,4.0,0.0,3.08,315,4444.94,1,0.0,0,Potential Customers
CUST103744,0.0,0,0.0,2.0,0.0,2.59,400,187.46,1,0.0,2,At-Risk Customers
CUST103745,0.0,0,0.0,1.0,1.0,6.06,400,0.0,1,0.0,2,At-Risk Customers
CUST103746,5061.59,2,2530.795,2.0,0.0,4.77,198,7070.28,1,0.0,3,High Value Customers
CUST103747,11589.14840000001,4,2897.2871000000023,1.0,0.0,2.59,256,16936.92,1,0.0,3,High Value Customers
CUST103748,1116.67,1,1116.67,4.0,0.0,3.02,298,1531.58,1,0.0,0,Potential Customers
CUST103749,7100.9,2,3550.45,4.0,0.0,15.97,121,9648.91,1,0.0,3,High Value Customers
CUST103750,1055.53,1,1055.53,1.0,0.0,2.34,200,1686.66,1,0.0,0,Potential Customers
CUST103751,0.0,0,0.0,4.0,0.0,3.57,400,0.0,1,0.0,2,At-Risk Customers
CUST103752,2287.27,1,2287.27,1.0,0.0,6.08,246,2703.51,1,0.0,0,Potential Customers
CUST103753,3727.32,2,1863.66,2.0,0.0,4.26,53,4461.24,1,0.0,0,Potential Customers
CUST103754,6000.93,3,2000.3100000000002,2.0,0.0,6.21,160,8341.49,1,1.0,3,High Value Customers
CUST103755,4088.99,3,1362.9966666666667,4.0,0.0,4.02,214,5291.95,1,0.0,0,Potential Customers
CUST103756,0.0,0,0.0,5.0,0.0,11.11,400,0.0,1,0.0,2,At-Risk Customers
CUST103757,1779.09,1,1779.09,1.0,0.0,4.19,162,2261.41,1,1.0,0,Potential Customers
CUST103758,0.0,0,0.0,2.0,0.0,5.39,400,50.25,1,0.0,2,At-Risk Customers
CUST103759,2281.06,4,570.265,1.0,0.0,4.7,252,3738.64,1,0.0,0,Potential Customers
CUST103760,1649.41,1,1649.41,1.0,0.0,2.17,157,2199.38,1,0.0,0,Potential Customers
CUST103761,0.0,0,0.0,2.0,0.0,4.65,400,78.17,1,0.0,2,At-Risk Customers
CUST103762,1154.03,1,1154.03,2.0,0.0,1.28,78,1809.18,1,1.0,0,Potential Customers
CUST103763,1989.95,1,1989.95,2.0,0.0,5.27,47,2501.3,1,1.0,0,Potential Customers
CUST103764,11589.14840000001,6,1931.5247333333348,3.0,0.0,0.91,329,21131.07,1,0.0,3,High Value Customers
CUST103765,1013.22,1,1013.22,1.0,3.0,2.03,263,1468.11,1,0.0,1,Loyal Customers
CUST103766,3969.42,2,1984.71,4.0,0.0,7.38,127,5733.48,1,0.0,0,Potential Customers
CUST103767,2245.01,1,2245.01,2.0,1.0,5.62,59,2835.54,1,0.0,0,Potential Customers
CUST103768,3080.11,1,3080.11,2.0,0.0,4.01,78,4067.3,1,0.0,0,Potential Customers
CUST103769,316.59,1,316.59,1.0,0.0,2.96,46,589.89,1,1.0,0,Potential Customers
CUST103770,2367.25,1,2367.25,1.0,0.0,2.21,15,2847.43,1,0.0,0,Potential Customers
CUST103771,8882.99,3,2960.9966666666664,3.0,0.0,2.72,352,10324.22,1,0.0,3,High Value Customers
CUST103772,5183.55,3,1727.8500000000001,3.0,0.0,6.55,197,7983.98,1,0.0,3,High Value Customers
CUST103773,2390.55,1,2390.55,3.0,0.0,3.39,58,3559.72,1,0.0,0,Potential Customers
CUST103774,3807.03,3,1269.01,1.0,0.0,0.94,314,5259.53,1,0.0,0,Potential Customers
CUST103775,2086.76,1,2086.76,3.0,0.0,1.71,267,3041.61,1,1.0,0,Potential Customers
CUST103776,4549.35,2,2274.675,2.0,0.0,2.3,221,5655.81,1,0.0,0,Potential Customers
CUST103777,9419.0,3,3139.6666666666665,5.0,0.0,3.37,82,11205.75,1,0.0,3,High Value Customers
CUST103778,11155.16,4,2788.79,3.0,0.0,3.3,15,13789.05,1,0.0,3,High Value Customers
CUST103779,0.0,0,0.0,1.0,0.0,1.94,400,85.87,1,0.0,2,At-Risk Customers
CUST103780,8122.51,3,2707.5033333333336,1.0,0.0,6.24,15,9971.14,1,0.0,3,High Value Customers
CUST103781,307.15,1,307.15,3.0,0.0,4.02,159,553.87,1,0.0,0,Potential Customers
CUST103782,5870.21,3,1956.7366666666667,1.0,0.0,2.41,274,7583.2,1,0.0,3,High Value Customers
CUST103783,2800.36,1,2800.36,3.0,0.0,7.02,309,3809.81,1,0.0,0,Potential Customers
CUST103784,2070.4,1,2070.4,2.0,0.0,5.92,18,2719.35,1,0.0,0,Potential Customers
CUST103785,0.0,0,0.0,1.0,0.0,3.36,400,0.0,1,0.0,2,At-Risk Customers
CUST103786,868.52,1,868.52,6.0,0.0,7.82,204,1279.31,1,1.0,0,Potential Customers
CUST103787,1710.41,1,1710.41,1.0,0.0,4.87,55,2398.33,1,0.0,0,Potential Customers
CUST103788,0.0,0,0.0,2.0,0.0,4.26,400,94.67,1,0.0,2,At-Risk Customers
CUST103789,0.0,0,0.0,3.0,0.0,6.18,400,0.0,1,0.0,2,At-Risk Customers
CUST103790,635.8,2,317.9,2.0,0.0,5.39,340,1290.52,1,0.0,2,At-Risk Customers
CUST103791,0.0,0,0.0,1.0,0.0,10.3,400,0.0,1,0.0,2,At-Risk Customers
CUST103792,2371.46,1,2371.46,2.0,0.0,3.34,46,2642.85,1,0.0,0,Potential Customers
CUST103793,827.96,1,827.96,3.0,0.0,3.42,77,1432.81,1,1.0,0,Potential Customers
CUST103794,6124.5,2,3062.25,2.0,0.0,4.65,327,7376.39,1,0.0,3,High Value Customers
CUST103795,1600.61,1,1600.61,2.0,0.0,4.12,291,1881.07,1,1.0,0,Potential Customers
CUST103796,2535.48,1,2535.48,2.0,0.0,14.88,33,3579.0,1,0.0,0,Potential Customers
CUST103797,3397.75,4,849.4375,5.0,0.0,5.85,196,4827.77,1,0.0,0,Potential Customers
CUST103798,0.0,0,0.0,0.0,0.0,2.44,400,0.0,1,0.0,2,At-Risk Customers
CUST103799,4767.98,2,2383.99,1.0,0.0,1.43,1,6226.5,1,0.0,3,High Value Customers
CUST103800,7988.6,3,2662.866666666667,5.0,0.0,12.18,215,10902.3,1,0.0,3,High Value Customers
CUST103801,3928.08,2,1964.04,3.0,0.0,3.12,94,5560.33,1,0.0,0,Potential Customers
CUST103802,0.0,0,0.0,5.0,0.0,5.11,400,7.36,1,0.0,2,At-Risk Customers
CUST103803,5384.53,4,1346.1325,2.0,2.0,4.0,78,8359.52,1,0.0,1,Loyal Customers
CUST103804,1245.2,1,1245.2,3.0,0.0,7.13,113,1797.86,1,0.0,0,Potential Customers
CUST103805,0.0,0,0.0,2.0,2.0,2.75,400,0.0,1,1.0,1,Loyal Customers
CUST103806,0.0,0,0.0,2.0,0.0,4.41,400,86.85,1,0.0,2,At-Risk Customers
CUST103807,983.63,2,491.815,2.0,0.0,2.77,232,1473.02,1,0.0,0,Potential Customers
CUST103808,2178.38,2,1089.19,6.0,0.0,23.312000000000044,340,3077.23,1,0.0,0,Potential Customers
CUST103809,8328.66,3,2776.22,1.0,0.0,2.39,142,10563.37,1,0.0,3,High Value Customers
CUST103810,4535.43,2,2267.715,3.0,0.0,6.0,91,6672.91,1,1.0,3,High Value Customers
CUST103811,2229.71,1,2229.71,4.0,2.0,23.312000000000044,140,2892.12,1,1.0,1,Loyal Customers
CUST103812,2105.24,2,1052.62,2.0,1.0,8.75,101,2976.61,1,1.0,0,Potential Customers
CUST103813,0.0,0,0.0,1.0,0.0,4.0,400,0.0,1,0.0,2,At-Risk Customers
CUST103814,4497.02,3,1499.006666666667,0.0,0.0,4.56,48,5947.7,1,0.0,3,High Value Customers
CUST103815,1904.54,1,1904.54,1.0,0.0,2.3,270,2683.5,1,0.0,0,Potential Customers
CUST103816,0.0,0,0.0,3.0,0.0,13.14,400,37.7,1,0.0,2,At-Risk Customers
CUST103817,0.0,0,0.0,4.0,0.0,3.46,400,163.54,1,0.0,2,At-Risk Customers
CUST103818,4261.36,2,2130.68,1.0,0.0,3.85,298,5416.63,1,0.0,0,Potential Customers
CUST103819,1254.85,1,1254.85,2.0,0.0,2.19,62,1557.9,1,1.0,0,Potential Customers
CUST103820,1694.53,2,847.265,5.0,0.0,3.26,173,2705.61,1,0.0,0,Potential Customers
CUST103821,3209.3,1,3209.3,1.0,0.0,4.24,158,4619.76,1,0.0,0,Potential Customers
CUST103822,0.0,0,0.0,4.0,0.0,8.69,400,105.75,1,0.0,2,At-Risk Customers
CUST103823,0.0,0,0.0,6.0,0.0,4.89,400,3.33,1,0.0,2,At-Risk Customers
CUST103824,523.36,1,523.36,1.0,0.0,8.73,192,1032.04,1,0.0,0,Potential Customers
CUST103825,0.0,0,0.0,4.0,0.0,0.82,400,292.19,1,0.0,2,At-Risk Customers
CUST103826,2249.72,2,1124.86,3.0,0.0,10.81,299,2973.54,1,0.0,0,Potential Customers
CUST103827,6104.62,2,3052.31,3.0,0.0,1.59,14,7752.3,1,0.0,3,High Value Customers
CUST103828,3747.22,2,1873.61,5.0,1.0,6.95,69,4309.1,1,1.0,0,Potential Customers
CUST103829,2061.96,1,2061.96,1.0,0.0,0.76,7,2695.92,1,0.0,0,Potential Customers
CUST103830,1662.94,1,1662.94,2.0,0.0,4.25,139,2293.63,1,0.0,0,Potential Customers
CUST103831,1379.18,2,689.59,1.0,0.0,7.87,294,1974.35,1,0.0,0,Potential Customers
CUST103832,5785.18,3,1928.3933333333334,1.0,0.0,2.25,34,8557.83,1,1.0,3,High Value Customers
CUST103833,2017.82,1,2017.82,1.0,0.0,4.16,194,2985.11,1,0.0,0,Potential Customers
